"deviceName","softwareName","softwareVendor","softwareVersion"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","open-vm-tools_for_linux","ubuntu","2:12.5.0-1~ubuntu0.24.04.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","openssh-client_for_linux","ubuntu","1:9.6p1-3ubuntu13.14"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","openssh-server_for_linux","ubuntu","1:9.6p1-3ubuntu13.14"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","openssh-sftp-server_for_linux","ubuntu","1:9.6p1-3ubuntu13.14"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","openssl_for_linux","ubuntu","3.0.13-0ubuntu3.6"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","packagekit_for_linux","ubuntu","1.2.8-2ubuntu1.4"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","packagekit-tools_for_linux","ubuntu","1.2.8-2ubuntu1.4"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","passwd_for_linux","ubuntu","1:4.13+dfsg1-4ubuntu3.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","patch_for_linux","ubuntu","2.7.6-7build3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","perl_for_linux","ubuntu","5.38.2-3.2ubuntu0.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","perl-base_for_linux","ubuntu","5.38.2-3.2ubuntu0.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","perl-modules-5.38_for_linux","ubuntu","5.38.2-3.2ubuntu0.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","procps_for_linux","ubuntu","2:4.0.4-4ubuntu3.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python-apt-common_for_linux","ubuntu","2.7.7ubuntu5.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python-babel-localedata_for_linux","ubuntu","2.10.3-3build1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-apport_for_linux","ubuntu","2.28.1-0ubuntu3.8"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-apt_for_linux","ubuntu","2.7.7ubuntu5.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-babel_for_linux","ubuntu","2.10.3-3build1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-click_for_linux","ubuntu","8.1.6-2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-configobj_for_linux","ubuntu","5.0.8-3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-cryptography_for_linux","ubuntu","41.0.7-4ubuntu0.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-idna_for_linux","ubuntu","3.6-2ubuntu0.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-jinja2_for_linux","ubuntu","3.1.2-1ubuntu1.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-jwt_for_linux","ubuntu","2.7.0-1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-magic_for_linux","ubuntu","2:0.4.27-3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-netplan_for_linux","ubuntu","1.1.2-2~ubuntu24.04.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-oauthlib_for_linux","ubuntu","3.2.2-1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-openssl_for_linux","ubuntu","23.2.0-1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-pip_for_linux","ubuntu","24.0+dfsg-1ubuntu1.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-pkg-resources_for_linux","ubuntu","68.1.2-2ubuntu1.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-problem-report_for_linux","ubuntu","2.28.1-0ubuntu3.8"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-pygments_for_linux","ubuntu","2.17.2+dfsg-1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-requests_for_linux","ubuntu","2.31.0+dfsg-1ubuntu1.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-setuptools_for_linux","ubuntu","68.1.2-2ubuntu1.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-software-properties_for_linux","ubuntu","0.99.49.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-twisted_for_linux","ubuntu","24.3.0-1ubuntu0.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-urllib3_for_linux","ubuntu","2.0.7-1ubuntu0.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-wheel_for_linux","ubuntu","0.42.0-2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3-yaml_for_linux","ubuntu","6.0.1-2build2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3.12_for_linux","ubuntu","3.12.3-1ubuntu0.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3.12-dev_for_linux","ubuntu","3.12.3-1ubuntu0.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","python3.12-minimal_for_linux","ubuntu","3.12.3-1ubuntu0.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","rsync_for_linux","ubuntu","3.2.7-1ubuntu1.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","rsyslog_for_linux","ubuntu","8.2312.0-3ubuntu9.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","screen_for_linux","ubuntu","4.9.1-1build1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","sensible-utils_for_linux","ubuntu","0.0.22"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","shim-signed_for_linux","ubuntu","1.58+15.8-0ubuntu1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","software-properties-common_for_linux","ubuntu","0.99.49.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","sosreport_for_linux","ubuntu","4.9.2-0ubuntu0~24.04.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","sudo_for_linux","ubuntu","1.9.15p5-3ubuntu5.24.04.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","sysstat_for_linux","ubuntu","12.6.1-2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","systemd_for_linux","ubuntu","255.4-1ubuntu8.11"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","systemd-dev_for_linux","ubuntu","255.4-1ubuntu8.11"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","systemd-resolved_for_linux","ubuntu","255.4-1ubuntu8.11"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","systemd-sysv_for_linux","ubuntu","255.4-1ubuntu8.11"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","tar_for_linux","ubuntu","1.35+dfsg-3build1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","tcpdump_for_linux","ubuntu","4.99.4-3ubuntu4.24.04.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","tmux_for_linux","ubuntu","3.4-1ubuntu0.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","udev_for_linux","ubuntu","255.4-1ubuntu8.11"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","udisks2_for_linux","ubuntu","2.10.1-6ubuntu1.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","unattended-upgrades_for_linux","ubuntu","2.9.1+nmu4ubuntu1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","unzip_for_linux","ubuntu","6.0-28ubuntu4.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","util-linux_for_linux","ubuntu","2.39.3-9ubuntu6.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","uuid-runtime_for_linux","ubuntu","2.39.3-9ubuntu6.3"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","vim_for_linux","ubuntu","2:9.1.0016-1ubuntu7.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","vim-common_for_linux","ubuntu","2:9.1.0016-1ubuntu7.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","vim-runtime_for_linux","ubuntu","2:9.1.0016-1ubuntu7.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","vim-tiny_for_linux","ubuntu","2:9.1.0016-1ubuntu7.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","w3m_for_linux","ubuntu","0.5.3+git20230121-2ubuntu5"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","w3m-img_for_linux","ubuntu","0.5.3+git20230121-2ubuntu5"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","walinuxagent_for_linux","ubuntu","2.11.1.4-0ubuntu1~24.04.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","wget_for_linux","ubuntu","1.21.4-1ubuntu4.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","xxd_for_linux","ubuntu","2:9.1.0016-1ubuntu7.9"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","xz-utils_for_linux","ubuntu","5.6.1+really5.4.5-1ubuntu0.2"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","zlib1g_for_linux","ubuntu","1:1.3.dfsg-3.1ubuntu2.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","zlib1g-dev_for_linux","ubuntu","1:1.3.dfsg-3.1ubuntu2.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","zstd_for_linux","ubuntu","1.5.5+dfsg2-2build1.1"
"dockerLab.uqrqws0dzatupcufip104rrx5c.cx.internal.cloudapp.net","virtual_machine_firmware_for_linux","microsoft","4.1.0.0"
"zolab-dc-1.hawk-ir.local","edge_chromium-based","microsoft","143.0.3650.80"
"zolab-dc-1.hawk-ir.local","npcap","nmap","1.84.0.0"
"zolab-dc-1.hawk-ir.local","wireshark","wireshark","4.6.2.0"
"zolab-dc-1.hawk-ir.local","visual_c++","microsoft","14.44.35211.0"
"zolab-dc-1.hawk-ir.local","powershell","microsoft","7.5.4.0"
"zolab-dc-1.hawk-ir.local","visual_studio_code","microsoft","1.107.0.0"
"zolab-dc-1.hawk-ir.local",".net_framework","microsoft","4.0.0.0"
"zolab-dc-1.hawk-ir.local",".net_framework","microsoft","4.7.2.0"
"zolab-dc-1.hawk-ir.local","windows_defender","microsoft","1.1.25110.1"
"zolab-dc-1.hawk-ir.local","defender_security_intelligence_updates","microsoft","1.443.167.0"
"zolab-dc-1.hawk-ir.local","defender_for_endpoint","microsoft","10.8805.17763.8146"
"zolab-dc-1.hawk-ir.local","virtual_machine_firmware","microsoft","4.1.0.0"
"zolab-dc-1.hawk-ir.local","openssl","openssl","3.5.0.0"
"zolab-dc-1.hawk-ir.local","openssl","openssl","1.1.1.0"
"zolab-dc-1.hawk-ir.local","openssl","openssl","3.4.1.0"
"zolab-dc-1.hawk-ir.local","xz_utils","tukaani","5.8.1.0"
"zolab-dc-1.hawk-ir.local","windows_server_2019","microsoft","10.0.17763.8146"
"zolab-win11-2.hawk-ir.local","edge_chromium-based","microsoft","143.0.3650.80"
"zolab-win11-2.hawk-ir.local","azure_data_studio","microsoft","1.52.0.0"
"zolab-win11-2.hawk-ir.local","acrobat_dc","adobe","2025.1.20937.0"
"zolab-win11-2.hawk-ir.local","powershell","microsoft","7.5.4.0"
"zolab-win11-2.hawk-ir.local","visual_studio_code","microsoft","1.106.2.0"
"zolab-win11-2.hawk-ir.local",".net_framework","microsoft","4.0.0.0"
"zolab-win11-2.hawk-ir.local",".net_framework","microsoft","4.8.1.0"
"zolab-win11-2.hawk-ir.local","windows_defender","microsoft","1.1.25110.1"
"zolab-win11-2.hawk-ir.local","defender_security_intelligence_updates","microsoft","1.443.174.0"
"zolab-win11-2.hawk-ir.local",".net_core_sdk","microsoft","8.0.416.0"
"zolab-win11-2.hawk-ir.local","7-zip","7-zip","25.01.0.0"
"zolab-win11-2.hawk-ir.local","teams","microsoft","25306.804.4102.7193"
"zolab-win11-2.hawk-ir.local","defender_for_endpoint","microsoft","10.8805.26100.7462"
"zolab-win11-2.hawk-ir.local",".net","microsoft","8.0.22.0"
"zolab-win11-2.hawk-ir.local","asp.net_core","microsoft","8.0.22.0"
"zolab-win11-2.hawk-ir.local","virtual_machine_firmware","microsoft","4.1.0.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.4.1.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.0.16.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.5.2.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.0.18.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.5.4.0"
"zolab-win11-2.hawk-ir.local","openssl","openssl","3.3.3.0"
"zolab-win11-2.hawk-ir.local","xz_utils","tukaani","5.6.2.0"
"zolab-win11-2.hawk-ir.local","windows_11","microsoft","10.0.26100.7462"
"zolab-win11-2.hawk-ir.local","office","microsoft","16.0.19426.20186"
"zolab-win11-4","edge_chromium-based","microsoft","143.0.3650.80"
"zolab-win11-4",".net_framework","microsoft","4.0.0.0"
"zolab-win11-4",".net_framework","microsoft","4.8.1.0"
"zolab-win11-4","windows_defender","microsoft","1.1.25110.1"
"zolab-win11-4","defender_security_intelligence_updates","microsoft","1.443.174.0"
"zolab-win11-4","teams","microsoft","25122.1415.3698.6812"
"zolab-win11-4","defender_for_endpoint","microsoft","10.8805.26100.7462"
"zolab-win11-4","virtual_machine_firmware","microsoft","4.1.0.0"
"zolab-win11-4","openssl","openssl","3.4.1.0"
"zolab-win11-4","openssl","openssl","3.5.3.0"
"zolab-win11-4","openssl","openssl","3.5.2.0"
"zolab-win11-4","openssl","openssl","3.3.2.0"
"zolab-win11-4","openssl","openssl","3.6.0.0"
"zolab-win11-4","openssl","openssl","3.3.3.0"
"zolab-win11-4","openssl","openssl","3.5.4.0"
"zolab-win11-4","xz_utils","tukaani","5.6.2.0"
"zolab-win11-4","windows_11","microsoft","10.0.26100.7462"
"zolab-win11-4","office","microsoft","16.0.19426.20186"
"win10-ryzn-01","edge_chromium-based","microsoft","142.0.3595.80"
"win10-ryzn-01","visual_c++","microsoft","14.44.35211.0"
"win10-ryzn-01","onedrive","microsoft","25.206.1021.3"
"win10-ryzn-01","visual_studio_code","microsoft","1.106.1.0"
"win10-ryzn-01",".net_framework","microsoft","4.0.0.0"
"win10-ryzn-01","windows_defender","microsoft","1.1.25100.9002"
"win10-ryzn-01","defender_security_intelligence_updates","microsoft","1.441.293.0"
"win10-ryzn-01","defender_for_endpoint","microsoft","10.8798.26200.6584"
"win10-ryzn-01","virtual_machine_firmware","microsoft","4.1.0.0"
"win10-ryzn-01","windows_11","microsoft","10.0.26200.6584"
"win10-ryzn-01","office","microsoft","16.0.19328.20190"
"win11-osx-2-korea","edge_chromium-based","microsoft","143.0.3650.80"
"win11-osx-2-korea","visual_c++","microsoft","14.36.32532.0"
"win11-osx-2-korea","visual_c++","microsoft","14.44.35211.0"
"win11-osx-2-korea",".net_framework","microsoft","4.0.0.0"
"win11-osx-2-korea","windows_defender","microsoft","1.1.25110.1"
"win11-osx-2-korea","defender_security_intelligence_updates","microsoft","1.443.113.0"
"win11-osx-2-korea","tools","vmware","12.4.0.0"
"win11-osx-2-korea","teams","microsoft","25306.804.4102.7193"
"win11-osx-2-korea","teams","microsoft","25318.201.4113.9830"
"win11-osx-2-korea","defender_for_endpoint","microsoft","10.8805.26200.7462"
"win11-osx-2-korea","vmware20,1_firmware","vmware","201.0.0.0"
"win11-osx-2-korea","openssl","openssl","3.5.0.0"
"win11-osx-2-korea","openssl","openssl","1.1.1.0"
"win11-osx-2-korea","openssl","openssl","3.5.2.0"
"win11-osx-2-korea","openssl","openssl","3.4.1.0"
"win11-osx-2-korea","xz_utils","tukaani","5.6.2.0"
"win11-osx-2-korea","openssl","openssl","3.5.4.0"
"win11-osx-2-korea","openssl","openssl","3.3.3.0"
"win11-osx-2-korea","windows_11","microsoft","10.0.26200.7462"
"win11-osx-2-korea","office","microsoft","16.0.19426.20186"
"win10-osx-korea","edge_chromium-based","microsoft","142.0.3595.80"
"win10-osx-korea","visual_c++","microsoft","14.36.32532.0"
"win10-osx-korea","visual_c++","microsoft","14.44.35211.0"
"win10-osx-korea","tools","vmware","12.4.0.23259341"
"win10-osx-korea",".net_framework","microsoft","4.0.0.0"
"win10-osx-korea","windows_defender","microsoft","1.1.25100.9002"
"win10-osx-korea","defender_security_intelligence_updates","microsoft","1.441.307.0"
"win10-osx-korea","defender_for_endpoint","microsoft","10.8805.26200.7171"
"win10-osx-korea","windows_11","microsoft","10.0.26200.7171"
"win10-osx-korea","office","microsoft","16.0.19328.20190"
"win11-ryzn-01","edge_chromium-based","microsoft","143.0.3650.80"
"win11-ryzn-01","visual_c++","microsoft","14.44.35211.0"
"win11-ryzn-01","visual_studio_code","microsoft","1.106.1.0"
"win11-ryzn-01",".net_framework","microsoft","4.0.0.0"
"win11-ryzn-01","windows_defender","microsoft","1.1.25110.1"
"win11-ryzn-01","defender_security_intelligence_updates","microsoft","1.443.174.0"
"win11-ryzn-01","defender_for_endpoint","microsoft","10.8805.26200.7462"
"win11-ryzn-01","virtual_machine_firmware","microsoft","4.1.0.0"
"win11-ryzn-01","openssl","openssl","3.5.1.0"
"win11-ryzn-01","openssl","openssl","3.5.2.0"
"win11-ryzn-01","windows_11","microsoft","10.0.26200.7462"
"win11-ryzn-01","office","microsoft","16.0.19426.20186"
